year,country,mean_temp
1950,Laos,22.89013739831148
1951,Laos,20.969167623447618
1952,Laos,22.4313539134414
1953,Laos,23.150740237247874
1954,Laos,21.52900459292522
1955,Laos,22.051871418038388
1956,Laos,22.445065459914872
1957,Laos,22.075243855801602
1958,Laos,21.970707744558354
1959,Laos,22.59301406374243
1960,Laos,22.39203863666728
1961,Laos,22.75007374001558
1962,Laos,22.01339581130543
1963,Laos,22.043929629069623
1964,Laos,22.67825860840128
1965,Laos,22.274991967838957
1966,Laos,21.53084901731455
1967,Laos,22.20153273418049
1968,Laos,21.88622861093512
1969,Laos,21.89325745017402
1970,Laos,22.137074316242376
1971,Laos,22.596446095028853
1972,Laos,22.277822104824793
1973,Laos,21.56473591952863
1974,Laos,21.842992089594077
1975,Laos,21.39903383233809
1976,Laos,22.07792321759524
1977,Laos,22.27425337144342
1978,Laos,21.711689440635325
1979,Laos,22.388610882877742
1980,Laos,21.821268926120922
1981,Laos,21.74399610098925
1982,Laos,22.514321078683167
1983,Laos,22.43263967170617
1984,Laos,21.67605952127394
1985,Laos,21.88441616838577
1986,Laos,22.4612750562074
1987,Laos,22.43071827172986
1988,Laos,22.833266085653577
1989,Laos,22.049165130832193
1990,Laos,22.264012628427054
1991,Laos,22.310985425696288
1992,Laos,21.310995461358743
1993,Laos,22.34818142862713
1994,Laos,22.40585566788991
1995,Laos,21.178584996022266
1996,Laos,22.33281401599936
1997,Laos,22.725509593187383
1998,Laos,22.534833057907633
1999,Laos,21.94396793578653
2000,Laos,22.371585014091636
2001,Laos,23.13745030849327
2002,Laos,22.977553452346626
2003,Laos,22.398348368711197
2004,Laos,22.097733109689898
2005,Laos,22.181280635006033
2006,Laos,23.007155552191364
2007,Laos,23.218665885427356
2008,Laos,22.177412255821707
2009,Laos,22.46106878806853
2010,Laos,22.917121132395778
2011,Laos,22.370560687870693
2012,Laos,23.572877733606447
2013,Laos,23.430455998198795
2014,Laos,22.464417053252475
1850,Latvia,5.957941555423986
1851,Latvia,8.404278946932948
1852,Latvia,10.05288441363399
1853,Latvia,8.173683751882379
1854,Latvia,7.119052957691622
1855,Latvia,7.413397515144425
1856,Latvia,6.6632443180179735
1857,Latvia,6.042280292377484
1858,Latvia,5.88120318538887
1859,Latvia,6.377412427875299
1860,Latvia,5.749666118168818
1861,Latvia,8.547497222731124
1862,Latvia,7.3856472274970315
1863,Latvia,7.660316885953932
1864,Latvia,6.6306982116858535
1865,Latvia,7.919440414586177
1866,Latvia,7.036482726733368
1867,Latvia,7.158701500286952
1868,Latvia,5.478253653207219
1869,Latvia,7.023950808061954
1870,Latvia,7.8889048094158625
1871,Latvia,7.693969810721228
1872,Latvia,7.997870563305128
1873,Latvia,7.580014587719688
1874,Latvia,7.984507172203394
1875,Latvia,8.064964068501752
1876,Latvia,6.839291038559054
1877,Latvia,8.391387585434927
1878,Latvia,6.913319823335314
1879,Latvia,8.064448775054188
1880,Latvia,6.275821066972128
1881,Latvia,4.304980922288394
1882,Latvia,5.893493177864457
1883,Latvia,7.397491119371125
1884,Latvia,7.156652230458519
1885,Latvia,6.472790661949034
1886,Latvia,6.5156116710102765
1887,Latvia,7.938402199229131
1888,Latvia,7.142233352574351
1889,Latvia,7.528441677032845
1890,Latvia,6.153402071308449
1891,Latvia,6.983738232761823
1892,Latvia,7.2736763532349755
1893,Latvia,8.809956298286693
1894,Latvia,8.334292701268566
1895,Latvia,7.956478259237883
1896,Latvia,6.546320918166543
1897,Latvia,7.17284522855914
1898,Latvia,6.3795461916559475
1899,Latvia,6.0711569320361605
1900,Latvia,6.767367037953932
1901,Latvia,6.845477065025193
1902,Latvia,7.013374309980122
1903,Latvia,7.049467117870563
1904,Latvia,7.883906829124157
1905,Latvia,7.686860952871314
1906,Latvia,8.293864338232595
1907,Latvia,6.096454724704699
1908,Latvia,6.546569856873816
1909,Latvia,7.193741688705188
1910,Latvia,6.074359221303951
1911,Latvia,6.235191426532822
1912,Latvia,5.903736308739269
1913,Latvia,6.491051022362683
1914,Latvia,6.239939932187951
1915,Latvia,6.91444416255672
1916,Latvia,7.104354008156065
1917,Latvia,5.855565942609758
1918,Latvia,6.349677602828535
1919,Latvia,7.870121933558835
1920,Latvia,7.2969115912505345
1921,Latvia,7.793245415235901
1922,Latvia,6.636138797664557
1923,Latvia,7.104638008514655
1924,Latvia,7.094933675292168
1925,Latvia,6.438781501223673
1926,Latvia,7.369178817063926
1927,Latvia,9.072453795118633
1928,Latvia,8.000201328387277
1929,Latvia,7.533672871568115
1930,Latvia,6.188211813286443
1931,Latvia,6.216418148577418
1932,Latvia,6.856225300530184
1933,Latvia,7.145427282526555
1934,Latvia,6.331711637583453
1935,Latvia,7.417696571927252
1936,Latvia,6.892962235915888
1937,Latvia,8.420741304141359
1938,Latvia,6.004534613250939
1939,Latvia,6.505576695631476
1940,Latvia,8.452685407742933
1941,Latvia,7.372609325229405
1942,Latvia,7.055926623311507
1943,Latvia,6.132694035805514
1944,Latvia,6.419605294870792
1945,Latvia,6.521084157180212
1946,Latvia,5.782312756274848
1947,Latvia,7.070458300060409
1948,Latvia,6.954788207065917
1949,Latvia,5.011044253667194
1950,Latvia,7.175059061813727
1951,Latvia,7.723784872661838
1952,Latvia,7.2060058036954615
1953,Latvia,4.989709577409428
1954,Latvia,4.954652082056157
1955,Latvia,5.939670063506924
1956,Latvia,6.8722712088272715
1957,Latvia,5.618288387755115
1958,Latvia,6.601785280514719
1959,Latvia,6.978298497798505
1960,Latvia,5.257793159662981
1961,Latvia,4.212910816214503
1962,Latvia,5.434401554492126
1963,Latvia,7.03823764678873
1964,Latvia,7.743449705051717
1965,Latvia,7.299670050194322
1966,Latvia,7.982874577349207
1967,Latvia,7.506646446591105
1968,Latvia,6.877611009040436
1969,Latvia,6.686153343592991
1970,Latvia,7.178650889905555
1971,Latvia,7.07558100151175
1972,Latvia,6.683661086650545
1973,Latvia,7.0659713798846155
1974,Latvia,7.185486091582959
1975,Latvia,6.659922000035749
1976,Latvia,5.796369039463514
1977,Latvia,4.566009470349229
1978,Latvia,7.0857312913304895
1979,Latvia,7.45726936918021
1980,Latvia,8.048330992496915
1981,Latvia,6.911748185075908
1982,Latvia,5.654498865903463
1983,Latvia,6.440979537583189
1984,Latvia,8.151822916907975
1985,Latvia,6.612930887825485
1986,Latvia,7.735258178002823
1987,Latvia,6.387396178091365
1988,Latvia,7.429330934443158
1989,Latvia,7.366730888858285
1990,Latvia,6.754580426719883
1991,Latvia,6.053812418432301
1992,Latvia,4.179705563192101
1993,Latvia,6.282825279289341
1994,Latvia,7.756986540013884
1995,Latvia,6.688944343401829
1996,Latvia,7.444906087531422
1997,Latvia,8.30703644697627
1998,Latvia,7.769847027818912
1999,Latvia,8.047176872395198
2000,Latvia,8.842898807555741
2001,Latvia,7.172130959428046
2002,Latvia,8.17281645320088
2003,Latvia,8.02892404120945
2004,Latvia,7.312444694617454
2005,Latvia,8.785920527892472
2006,Latvia,7.563034364786972
2007,Latvia,7.374782701726474
2008,Latvia,7.046554402118375
2009,Latvia,7.971221675416189
2010,Latvia,8.89135424941162
2011,Latvia,9.420239873351761
2012,Latvia,8.634263865499804
2013,Latvia,8.942883531392965
2014,Latvia,8.867013553740492
1850,Lebanon,17.272851562500023
1851,Lebanon,18.150109863281273
1852,Lebanon,18.296960449218773
1853,Lebanon,17.534539794921898
1854,Lebanon,17.380426025390648
1855,Lebanon,17.595635986328148
1856,Lebanon,18.496972656250023
1857,Lebanon,17.724145507812523
1858,Lebanon,17.975854492187523
1859,Lebanon,18.013604736328148
1860,Lebanon,18.067254638671898
1861,Lebanon,17.426812744140648
1862,Lebanon,17.315942382812523
1863,Lebanon,17.340905761718773
1864,Lebanon,17.120568847656273
1865,Lebanon,17.907403564453148
1866,Lebanon,18.456811523437523
1867,Lebanon,18.615289306640648
1868,Lebanon,18.254388427734398
1869,Lebanon,17.721459960937523
1870,Lebanon,17.696832275390648
1871,Lebanon,17.728570556640648
1872,Lebanon,17.693536376953148
1873,Lebanon,18.586022949218773
1874,Lebanon,18.128656005859398
1875,Lebanon,18.081719970703148
1876,Lebanon,17.797418212890648
1877,Lebanon,18.160394287109398
1878,Lebanon,18.292291259765648
1879,Lebanon,17.560662841796898
1880,Lebanon,18.366754150390648
1881,Lebanon,18.025140380859398
1882,Lebanon,17.483758544921898
1883,Lebanon,18.768487548828148
1884,Lebanon,18.273156738281273
1885,Lebanon,17.703912353515648
1886,Lebanon,17.502191162109398
1887,Lebanon,17.784814453125023
1888,Lebanon,18.081140136718773
1889,Lebanon,18.271722412109398
1890,Lebanon,17.361596679687523
1891,Lebanon,17.864770507812523
1892,Lebanon,17.885369873046898
1893,Lebanon,17.692071533203148
1894,Lebanon,18.163751220703148
1895,Lebanon,18.094628906250023
1896,Lebanon,18.491510009765648
1897,Lebanon,17.864923095703148
1898,Lebanon,18.683892822265648
1899,Lebanon,18.211083984375023
1900,Lebanon,18.815637207031273
1901,Lebanon,17.511224365234398
1902,Lebanon,18.504785156250023
1903,Lebanon,17.953698730468773
1904,Lebanon,18.044213867187523
1905,Lebanon,17.922998046875023
1906,Lebanon,17.753533935546898
1907,Lebanon,17.936181640625023
1908,Lebanon,17.890496826171898
1909,Lebanon,17.581933593750023
1910,Lebanon,18.244226074218773
1911,Lebanon,17.844140625000023
1912,Lebanon,17.777734375000023
1913,Lebanon,18.268823242187523
1914,Lebanon,18.166497802734398
1915,Lebanon,17.341241455078148
1916,Lebanon,18.113397216796898
1917,Lebanon,17.738671875000023
1918,Lebanon,18.131341552734398
1919,Lebanon,18.344354248046898
1920,Lebanon,18.191522216796898
1921,Lebanon,18.542779541015648
1922,Lebanon,18.195428466796898
1923,Lebanon,18.681420898437523
1924,Lebanon,18.076806640625023
1925,Lebanon,18.581811523437523
1926,Lebanon,18.162683105468773
1927,Lebanon,18.099298095703148
1928,Lebanon,17.995843505859398
1929,Lebanon,17.448724365234398
1930,Lebanon,18.440057373046898
1931,Lebanon,17.276361083984398
1932,Lebanon,18.070306396484398
1933,Lebanon,17.784020996093773
1934,Lebanon,17.111901855468773
1935,Lebanon,17.694238281250023
1936,Lebanon,17.846551513671898
1937,Lebanon,17.950616455078148
1938,Lebanon,17.842279052734398
1939,Lebanon,18.112084960937523
1940,Lebanon,18.951470947265648
1941,Lebanon,17.727502441406273
1942,Lebanon,18.514001464843773
1943,Lebanon,17.961846923828148
1944,Lebanon,17.697381591796898
1945,Lebanon,17.515374755859398
1946,Lebanon,18.029412841796898
1947,Lebanon,18.000604248046898
1948,Lebanon,17.058831787109398
1949,Lebanon,18.490960693359398
1950,Lebanon,17.784173583984398
1951,Lebanon,17.652185058593773
1952,Lebanon,17.719476318359398
1953,Lebanon,17.989862060546898
1954,Lebanon,17.480096435546898
1955,Lebanon,17.568048095703148
1956,Lebanon,17.552301025390648
1957,Lebanon,17.555657958984398
1958,Lebanon,18.191766357421898
1959,Lebanon,17.424218750000023
1960,Lebanon,18.337213134765648
1961,Lebanon,18.331781005859398
1962,Lebanon,16.919152832031273
1963,Lebanon,17.446527099609398
1964,Lebanon,16.266656494140648
1965,Lebanon,18.042871093750023
1966,Lebanon,17.715753173828148
1967,Lebanon,17.719720458984398
1968,Lebanon,17.478204345703148
1969,Lebanon,18.314904785156273
1970,Lebanon,17.625299072265648
1971,Lebanon,17.714990234375023
1972,Lebanon,17.136743164062523
1973,Lebanon,18.179833984375023
1974,Lebanon,17.896661376953148
1975,Lebanon,17.787835693359398
1976,Lebanon,17.946710205078148
1977,Lebanon,17.389703369140648
1978,Lebanon,17.762719726562523
1979,Lebanon,17.824914550781273
1980,Lebanon,17.074334716796898
1981,Lebanon,17.655084228515648
1982,Lebanon,16.785028076171898
1983,Lebanon,17.797204589843773
1984,Lebanon,17.936273193359398
1985,Lebanon,17.192437744140648
1986,Lebanon,17.182763671875023
1987,Lebanon,18.344201660156273
1988,Lebanon,17.889611816406273
1989,Lebanon,17.928399658203148
1990,Lebanon,18.214654541015648
1991,Lebanon,16.956781005859398
1992,Lebanon,18.208489990234398
1993,Lebanon,18.197656250000023
1994,Lebanon,17.692742919921898
1995,Lebanon,17.904901123046898
1996,Lebanon,18.779565429687523
1997,Lebanon,19.703576660156273
1998,Lebanon,18.333245849609398
1999,Lebanon,17.834802246093773
2000,Lebanon,18.356011962890648
2001,Lebanon,17.966058349609398
2002,Lebanon,18.288873291015648
2003,Lebanon,18.318597412109398
2004,Lebanon,18.064630126953148
2005,Lebanon,18.754266357421898
2006,Lebanon,17.933587646484398
2007,Lebanon,18.265985107421898
2008,Lebanon,18.879998779296898
2009,Lebanon,18.249963378906273
2010,Lebanon,18.795220947265648
2011,Lebanon,18.640924072265648
2012,Lebanon,18.986810302734398
2013,Lebanon,18.810144042968773
2014,Lebanon,18.809442138671898
1850,Lesotho,12.105645751953148
1851,Lesotho,11.667398071289085
1852,Lesotho,11.18403015136721
1853,Lesotho,11.269525146484398
1854,Lesotho,11.480813598632835
1855,Lesotho,10.886193847656273
1856,Lesotho,11.324060058593773
1857,Lesotho,11.341363525390648
1858,Lesotho,10.755349731445335
1859,Lesotho,11.89307556152346
1860,Lesotho,11.20111999511721
1861,Lesotho,10.88538513183596
1862,Lesotho,10.674066162109398
1863,Lesotho,12.066873168945335
1864,Lesotho,11.648187255859398
1865,Lesotho,11.267968750000023
1866,Lesotho,11.388101196289085
1867,Lesotho,11.59461364746096
1868,Lesotho,11.75513610839846
1869,Lesotho,11.223672485351585
1870,Lesotho,10.746133422851585
1871,Lesotho,10.882119750976585
1872,Lesotho,11.892053222656273
1873,Lesotho,11.562310791015648
1874,Lesotho,10.934732055664085
1875,Lesotho,11.218164062500023
1876,Lesotho,11.719094848632835
1877,Lesotho,11.391152954101585
1878,Lesotho,11.24707946777346
1879,Lesotho,11.113092041015648
1880,Lesotho,12.204980468750023
1881,Lesotho,11.60157165527346
1882,Lesotho,11.093118286132835
1883,Lesotho,12.023782348632835
1884,Lesotho,11.173501586914085
1885,Lesotho,11.225946044921898
1886,Lesotho,11.07239685058596
1887,Lesotho,10.74469909667971
1888,Lesotho,11.944635009765648
1889,Lesotho,10.988504028320335
1890,Lesotho,11.42902526855471
1891,Lesotho,11.449090576171898
1892,Lesotho,11.394799804687523
1893,Lesotho,11.03974304199221
1894,Lesotho,11.380975341796898
1895,Lesotho,11.02723083496096
1896,Lesotho,11.499734497070335
1897,Lesotho,11.25989685058596
1898,Lesotho,11.022058105468773
1899,Lesotho,11.35144958496096
1900,Lesotho,11.090661621093773
1901,Lesotho,10.972528076171898
1902,Lesotho,11.48047790527346
1903,Lesotho,11.299249267578148
1904,Lesotho,11.245416259765648
1905,Lesotho,11.578637695312523
1906,Lesotho,11.658624267578148
1907,Lesotho,12.046914672851585
1908,Lesotho,11.039544677734398
1909,Lesotho,10.595971679687523
1910,Lesotho,11.435220336914085
1911,Lesotho,11.175698852539085
1912,Lesotho,11.301721191406273
1913,Lesotho,11.739984130859398
1914,Lesotho,10.942605590820335
1915,Lesotho,11.022637939453148
1916,Lesotho,11.070916748046898
1917,Lesotho,11.137261962890648
1918,Lesotho,11.775415039062523
1919,Lesotho,11.947625732421898
1920,Lesotho,11.719934082031273
1921,Lesotho,11.396279907226585
1922,Lesotho,11.47474060058596
1923,Lesotho,11.670220947265648
1924,Lesotho,11.29181823730471
1925,Lesotho,12.577233886718773
1926,Lesotho,10.849176025390648
1927,Lesotho,11.201333618164085
1928,Lesotho,11.762689208984398
1929,Lesotho,12.03540954589846
1930,Lesotho,11.70929870605471
1931,Lesotho,10.853356933593773
1932,Lesotho,11.530511474609398
1933,Lesotho,11.119195556640648
1934,Lesotho,12.645364379882835
1935,Lesotho,12.506707763671898
1936,Lesotho,12.037072753906273
1937,Lesotho,11.622598266601585
1938,Lesotho,11.321282958984398
1939,Lesotho,11.644036865234398
1940,Lesotho,12.38086853027346
1941,Lesotho,11.106851196289085
1942,Lesotho,11.422357177734398
1943,Lesotho,12.556008911132835
1944,Lesotho,11.543267822265648
1945,Lesotho,12.281793212890648
1946,Lesotho,12.425027465820335
1947,Lesotho,11.317529296875023
1948,Lesotho,11.864770507812523
1949,Lesotho,11.38727722167971
1950,Lesotho,11.81875000000008
1951,Lesotho,11.631280517578148
1952,Lesotho,11.69513854980471
1953,Lesotho,12.820611572265648
1954,Lesotho,12.433099365234398
1955,Lesotho,12.352883911132835
1956,Lesotho,11.67316589355471
1957,Lesotho,11.953668212890648
1958,Lesotho,12.038018798828148
1959,Lesotho,12.635247802734398
1960,Lesotho,11.69989929199221
1961,Lesotho,11.973245239257835
1962,Lesotho,11.948999023437523
1963,Lesotho,11.586404418945335
1964,Lesotho,12.355981445312523
1965,Lesotho,11.986535644531273
1966,Lesotho,11.56989440917971
1967,Lesotho,11.36017761230471
1968,Lesotho,10.994256591796898
1969,Lesotho,11.211724853515648
1970,Lesotho,11.000299072265648
1971,Lesotho,12.628442382812523
1972,Lesotho,11.98322448730471
1973,Lesotho,11.13324890136721
1974,Lesotho,11.344018554687523
1975,Lesotho,11.420571899414085
1976,Lesotho,11.33374938964846
1977,Lesotho,12.126077270507835
1978,Lesotho,11.726296997070335
1979,Lesotho,11.884271240234398
1980,Lesotho,11.61121520996096
1981,Lesotho,11.195489501953148
1982,Lesotho,12.029992675781273
1983,Lesotho,12.03321228027346
1984,Lesotho,12.065286254882835
1985,Lesotho,11.704263305664085
1986,Lesotho,11.311257934570335
1987,Lesotho,11.972375488281273
1988,Lesotho,11.92231140136721
1989,Lesotho,11.826135253906273
1990,Lesotho,11.790216064453148
1991,Lesotho,12.605218505859398
1992,Lesotho,11.746820068359398
1993,Lesotho,12.614465332031273
1994,Lesotho,12.242761230468773
1995,Lesotho,11.87354431152346
1996,Lesotho,11.38520202636721
1997,Lesotho,12.439569091796898
1998,Lesotho,11.351770019531273
1999,Lesotho,12.193200683593773
2000,Lesotho,12.834283447265648
2001,Lesotho,13.007669067382835
2002,Lesotho,13.338891601562523
2003,Lesotho,12.25910339355471
2004,Lesotho,11.935876464843773
2005,Lesotho,11.72107849121096
2006,Lesotho,12.588418579101585
2007,Lesotho,12.683984375000023
2008,Lesotho,11.785455322265648
2009,Lesotho,12.195458984374966
2010,Lesotho,12.66578063964846
2011,Lesotho,12.469094848632835
2012,Lesotho,13.376794433593773
2013,Lesotho,13.084344482421898
2014,Lesotho,12.096963500976585
1850,Liberia,24.919667080305373
1851,Liberia,24.982862082170186
1852,Liberia,24.505027332616407
1853,Liberia,24.53467917783354
1854,Liberia,24.718934773820763
1855,Liberia,24.350914021858728
1856,Liberia,24.905064359899256
1857,Liberia,24.77525197746155
1858,Liberia,24.45297503814197
1859,Liberia,24.624976560852133
1860,Liberia,24.913283362219545
1861,Liberia,24.38935937967716
1862,Liberia,24.893166355713447
1863,Liberia,25.37785425160598
1864,Liberia,25.112843116221825
1865,Liberia,24.48739810808962
1866,Liberia,24.807737605904038
1867,Liberia,24.721490504603082
1868,Liberia,24.870341208032187
1869,Liberia,24.74981066377177
1870,Liberia,24.50412922789792
1871,Liberia,24.405257179799833
1872,Liberia,25.064479021766545
1873,Liberia,25.38507749156497
1874,Liberia,24.53807050322291
1875,Liberia,24.51336932478597
1876,Liberia,24.486997611209063
1877,Liberia,24.72155152026494
1878,Liberia,24.981721289634834
1879,Liberia,24.807266291353073
1880,Liberia,24.986590458340686
1881,Liberia,25.158186284575493
1882,Liberia,24.178898460280948
1883,Liberia,24.497520057752354
1884,Liberia,24.440954604698277
1885,Liberia,24.682260873869325
1886,Liberia,24.386396775869912
1887,Liberia,24.574461692653983
1888,Liberia,24.938504085270836
1889,Liberia,24.358390065391973
1890,Liberia,24.452689444740827
1891,Liberia,24.91003309495005
1892,Liberia,24.793996976115352
1893,Liberia,24.526334158007614
1894,Liberia,24.59929572219926
1895,Liberia,24.590495924550282
1896,Liberia,24.5958388735192
1897,Liberia,24.90486748159435
1898,Liberia,24.80206883363246
1899,Liberia,24.540255073407707
1900,Liberia,24.60884416740754
1901,Liberia,24.846042227548764
1902,Liberia,24.55859454012409
1903,Liberia,24.5143374925903
1904,Liberia,24.9868450521775
1905,Liberia,24.447137205209742
1906,Liberia,24.774164571440963
1907,Liberia,24.64386937949996
1908,Liberia,24.98367314044191
1909,Liberia,24.71479358213395
1910,Liberia,25.117984993793186
1911,Liberia,25.215969038673563
1912,Liberia,24.69283148671235
1913,Liberia,24.340821607104374
1914,Liberia,24.887213962357976
1915,Liberia,24.495346600414848
1916,Liberia,24.310340211634184
1917,Liberia,24.78099397834177
1918,Liberia,24.698046212926386
1919,Liberia,24.833929135717483
1920,Liberia,24.46007931502271
1921,Liberia,24.777008089187575
1922,Liberia,24.606932192567115
1923,Liberia,24.822487241001568
1924,Liberia,25.09268287610348
1925,Liberia,25.245891410640866
1926,Liberia,24.616018226977815
1927,Liberia,24.440026411401277
1928,Liberia,24.897676015375055
1929,Liberia,25.26184870762495
1930,Liberia,25.084384801111128
1931,Liberia,24.895862597250527
1932,Liberia,24.944488385618627
1933,Liberia,24.75477817289891
1934,Liberia,25.051549131591514
1935,Liberia,25.46009050746443
1936,Liberia,25.24543636696285
1937,Liberia,25.19244437825955
1938,Liberia,24.956086723025408
1939,Liberia,24.715514407769547
1940,Liberia,25.162336441324783
1941,Liberia,24.775133111851403
1942,Liberia,25.154394247459095
1943,Liberia,25.32935836002906
1944,Liberia,25.067666715117525
1945,Liberia,24.938903132052758
1946,Liberia,25.671019344746583
1947,Liberia,24.586624899154174
1948,Liberia,24.288966703102233
1949,Liberia,24.96687255570947
1950,Liberia,24.999757355779366
1951,Liberia,24.837979079791126
1952,Liberia,25.328658879459567
1953,Liberia,25.58706144029867
1954,Liberia,25.063566778186782
1955,Liberia,25.163714387057894
1956,Liberia,25.242409487164593
1957,Liberia,25.02726259366142
1958,Liberia,24.987997912378717
1959,Liberia,25.71577785280391
1960,Liberia,25.032811109159468
1961,Liberia,25.079272271209845
1962,Liberia,24.982305875962197
1963,Liberia,24.779356102760744
1964,Liberia,25.03784703298578
1965,Liberia,24.914235638482467
1966,Liberia,24.71507570157911
1967,Liberia,24.92547613382453
1968,Liberia,25.04511802738176
1969,Liberia,24.725126930803924
1970,Liberia,25.009234774904485
1971,Liberia,25.58825618057449
1972,Liberia,25.436523505509513
1973,Liberia,25.13221740815328
1974,Liberia,25.17350661838651
1975,Liberia,24.970375120682206
1976,Liberia,25.304998777563128
1977,Liberia,25.50372024998063
1978,Liberia,25.08656967243843
1979,Liberia,25.27170992106369
1980,Liberia,25.143721948413486
1981,Liberia,25.047370188881473
1982,Liberia,25.175414368609268
1983,Liberia,25.53005760372008
1984,Liberia,25.12993075099422
1985,Liberia,25.07373746864232
1986,Liberia,25.036996764200182
1987,Liberia,25.590111471869932
1988,Liberia,25.526434652909074
1989,Liberia,25.332288691691417
1990,Liberia,25.265235437152285
1991,Liberia,25.61604509483891
1992,Liberia,24.957066492272645
1993,Liberia,25.40955521071413
1994,Liberia,25.43647271479034
1995,Liberia,25.18014500021775
1996,Liberia,25.326667074579404
1997,Liberia,25.433694467456803
1998,Liberia,25.334305603545033
1999,Liberia,25.357038917421676
2000,Liberia,25.519287396085986
2001,Liberia,25.756434403338915
2002,Liberia,25.906731199564717
2003,Liberia,25.732536641511842
2004,Liberia,25.572136824458255
2005,Liberia,25.446855928425407
2006,Liberia,25.834213677114803
2007,Liberia,26.246448464354614
2008,Liberia,25.455825842115416
2009,Liberia,25.46747758531285
2010,Liberia,25.77941015534668
2011,Liberia,25.82687515263791
2012,Liberia,26.24113193034202
2013,Liberia,26.45773216662019
2014,Liberia,25.5822526768398
1850,Libya,19.943904926188907
1851,Libya,20.505563637307887
1852,Libya,20.270839525353267
1853,Libya,20.605941843900098
1854,Libya,20.148830554635765
1855,Libya,20.767519779598388
1856,Libya,20.72368216640575
1857,Libya,20.957903490551928
1858,Libya,20.244201267994868
1859,Libya,20.3540285913067
1860,Libya,20.56853946709765
1861,Libya,19.662066043340815
1862,Libya,19.257587665255016
1863,Libya,20.704474210914157
1864,Libya,19.70970510796451
1865,Libya,20.60779789574883
1866,Libya,20.42980886556097
1867,Libya,21.01270414972788
1868,Libya,20.679975019719848
1869,Libya,20.6953046232112
1870,Libya,19.53742846640597
1871,Libya,19.931535919224814
1872,Libya,21.304945891538352
1873,Libya,21.427540579176593
1874,Libya,20.40751308614034
1875,Libya,20.751902862870338
1876,Libya,20.247869762981054
1877,Libya,20.688614147783312
1878,Libya,20.44840074389043
1879,Libya,20.3539705224988
1880,Libya,20.969051506331482
1881,Libya,20.345805656478717
1882,Libya,19.64641849381877
1883,Libya,20.546400388981567
1884,Libya,20.316036812526193
1885,Libya,19.602361590127487
1886,Libya,19.77144719212646
1887,Libya,20.12168899501046
1888,Libya,20.801038974562573
1889,Libya,20.435319951104987
1890,Libya,20.2760787587124
1891,Libya,20.071803309836127
1892,Libya,20.081144854211914
1893,Libya,20.168846168997334
1894,Libya,20.353659641131628
1895,Libya,20.273217913826443
1896,Libya,20.455205794095548
1897,Libya,20.37453610455009
1898,Libya,20.653746116150558
1899,Libya,20.467606943525368
1900,Libya,20.653083682600993
1901,Libya,20.110111534757834
1902,Libya,20.2862468728992
1903,Libya,20.15908959001763
1904,Libya,20.400646724032015
1905,Libya,19.823556999357777
1906,Libya,20.032572237488125
1907,Libya,20.373712088578372
1908,Libya,20.571917220302623
1909,Libya,19.60053212224352
1910,Libya,21.197839789294846
1911,Libya,19.724938828698214
1912,Libya,20.136451026777763
1913,Libya,20.061198128359933
1914,Libya,20.666793347325097
1915,Libya,19.603342858155315
1916,Libya,20.25306210597256
1917,Libya,20.48061431159232
1918,Libya,20.638327937668123
1919,Libya,20.698965098191593
1920,Libya,20.205762210335422
1921,Libya,20.72139281730574
1922,Libya,19.86480396368995
1923,Libya,20.771349443232907
1924,Libya,20.83056061755127
1925,Libya,20.955614849925837
1926,Libya,20.555800438409847
1927,Libya,20.745080925275317
1928,Libya,20.50610406521838
1929,Libya,20.838096720268993
1930,Libya,21.247478479582412
1931,Libya,19.33638101012815
1932,Libya,20.636981648952258
1933,Libya,20.274963539604755
1934,Libya,20.566970475350843
1935,Libya,20.28407435408002
1936,Libya,20.15328733185862
1937,Libya,20.617649907835073
1938,Libya,20.310085111082174
1939,Libya,20.131618891108644
1940,Libya,20.959641651819084
1941,Libya,19.971155307746244
1942,Libya,20.982333800043534
1943,Libya,20.303057236001962
1944,Libya,20.630401555053083
1945,Libya,20.29178019369334
1946,Libya,20.82528855582649
1947,Libya,19.771656249822854
1948,Libya,19.589602609827125
1949,Libya,21.161004549378504
1950,Libya,20.17434581545473
1951,Libya,19.69932585352649
1952,Libya,20.557520876378476
1953,Libya,21.749181963735623
1954,Libya,19.816964322755723
1955,Libya,20.112797442434044
1956,Libya,19.748469742820077
1957,Libya,20.221856222819326
1958,Libya,20.613181645663587
1959,Libya,20.16289104861812
1960,Libya,20.477605657501897
1961,Libya,20.349873815234275
1962,Libya,19.756771273718243
1963,Libya,20.069036032091503
1964,Libya,19.34500557036995
1965,Libya,20.199115933699602
1966,Libya,19.756826106967026
1967,Libya,20.356668511841235
1968,Libya,19.81021990409738
1969,Libya,19.908399833093483
1970,Libya,20.326919195236485
1971,Libya,20.399426221625674
1972,Libya,20.096684533649636
1973,Libya,19.92105282983067
1974,Libya,20.3904144890638
1975,Libya,19.452285297618346
1976,Libya,20.89868086296366
1977,Libya,20.62198906054249
1978,Libya,20.695810222737634
1979,Libya,20.749125202802418
1980,Libya,19.729159679870577
1981,Libya,20.550601393486204
1982,Libya,19.649679080291776
1983,Libya,20.633973100023923
1984,Libya,20.27624891989018
1985,Libya,20.393032840554213
1986,Libya,20.1789256205588
1987,Libya,21.58371879164116
1988,Libya,20.355294601031403
1989,Libya,20.566755594090694
